,participant,trials,event,component,Duration,samples,stim,resp,RT,cue,movement,trigger,data,correct
16208,processed_500Hz_0004_epo,144,4,0,226.0,0,1.0,resp_right,800.0,AC,stim_left,AC/stim_left/resp_right,-3.1997640132904053e-06,0
16209,processed_500Hz_0004_epo,145,4,0,158.0,0,1.0,resp_left,1144.0,AC,stim_left,AC/stim_left/resp_left,-3.1195008754730224e-06,1
16210,processed_500Hz_0004_epo,153,4,0,814.0,0,2.0,resp_right,1703.0,AC,stim_right,AC/stim_right/resp_right,-2.582801818847656e-06,1
16211,processed_500Hz_0004_epo,160,4,0,434.0,0,1.0,resp_left,1066.0,AC,stim_left,AC/stim_left/resp_left,-1.1733558177947998e-06,1
16212,processed_500Hz_0004_epo,166,4,0,244.0,0,2.0,resp_right,813.0,AC,stim_right,AC/stim_right/resp_right,-1.0839329957962036e-06,1
16213,processed_500Hz_0004_epo,167,4,0,92.0,0,2.0,resp_right,650.0,AC,stim_right,AC/stim_right/resp_right,-8.016577959060669e-07,1
16214,processed_500Hz_0004_epo,168,4,0,242.0,0,1.0,resp_right,536.0,AC,stim_left,AC/stim_left/resp_right,3.1192095279693602e-06,0
16215,processed_500Hz_0004_epo,170,4,0,272.0,0,1.0,resp_right,839.0,AC,stim_left,AC/stim_left/resp_right,5.129092693328857e-06,0
16216,processed_500Hz_0004_epo,174,4,0,318.0,0,1.0,resp_right,792.0,AC,stim_left,AC/stim_left/resp_right,2.932908833026886e-07,0
16217,processed_500Hz_0004_epo,176,4,0,254.0,0,1.0,resp_right,639.0,AC,stim_left,AC/stim_left/resp_right,-5.237929344177246e-06,0
16218,processed_500Hz_0004_epo,178,4,0,460.0,0,2.0,resp_right,1008.0,AC,stim_right,AC/stim_right/resp_right,2.8375020027160645e-06,1
16219,processed_500Hz_0004_epo,183,4,0,746.0,0,2.0,resp_right,1269.0,AC,stim_right,AC/stim_right/resp_right,1.6170836687088012e-06,1
16220,processed_500Hz_0004_epo,184,4,0,1036.0,0,1.0,resp_right,1493.0,AC,stim_left,AC/stim_left/resp_right,-6.190041542053223e-06,0
16221,processed_500Hz_0004_epo,186,4,0,94.0,0,1.0,resp_left,664.0,AC,stim_left,AC/stim_left/resp_left,5.672857761383057e-07,1
16222,processed_500Hz_0004_epo,187,4,0,526.0,0,1.0,resp_right,1018.0,AC,stim_left,AC/stim_left/resp_right,-9.857204556465148e-07,0
16223,processed_500Hz_0004_epo,188,4,0,1044.0,0,2.0,resp_left,1476.0,AC,stim_right,AC/stim_right/resp_left,-1.4909100532531738e-06,0
16224,processed_500Hz_0004_epo,189,4,0,370.0,0,2.0,resp_right,799.0,AC,stim_right,AC/stim_right/resp_right,5.656794548034668e-06,1
16225,processed_500Hz_0004_epo,191,4,0,528.0,0,1.0,resp_right,906.0,AC,stim_left,AC/stim_left/resp_right,9.364240646362304e-06,0
16226,processed_500Hz_0004_epo,192,4,0,1046.0,0,1.0,resp_left,1599.0,AC,stim_left,AC/stim_left/resp_left,-1.558254510164261e-07,1
16227,processed_500Hz_0004_epo,193,4,0,1430.0,0,1.0,resp_right,1938.0,AC,stim_left,AC/stim_left/resp_right,6.92707633972168e-06,0
16228,processed_500Hz_0004_epo,198,4,0,494.0,0,1.0,resp_right,915.0,AC,stim_left,AC/stim_left/resp_right,5.5198907852172845e-06,0
16229,processed_500Hz_0004_epo,199,4,0,710.0,0,1.0,resp_right,1426.0,AC,stim_left,AC/stim_left/resp_right,-8.861390113830566e-06,0
16230,processed_500Hz_0005_epo,2,4,0,186.0,0,2.0,resp_right,619.0,AC,stim_right,AC/stim_right/resp_right,-1.717010974884033e-06,1
16231,processed_500Hz_0005_epo,6,4,0,372.0,0,1.0,resp_left,609.0,AC,stim_left,AC/stim_left/resp_left,-2.341296434402466e-06,1
16232,processed_500Hz_0005_epo,7,4,0,74.0,0,2.0,resp_left,462.0,AC,stim_right,AC/stim_right/resp_left,-2.2409753799438475e-06,0
16233,processed_500Hz_0005_epo,8,4,0,324.0,0,1.0,resp_left,771.0,AC,stim_left,AC/stim_left/resp_left,1.2990137338638306e-06,1
16234,processed_500Hz_0005_epo,10,4,0,146.0,0,2.0,resp_left,637.0,AC,stim_right,AC/stim_right/resp_left,2.265172243118286e-06,0
16235,processed_500Hz_0005_epo,11,4,0,222.0,0,1.0,resp_left,730.0,AC,stim_left,AC/stim_left/resp_left,4.973312377929687e-06,1
16236,processed_500Hz_0005_epo,14,4,0,98.0,0,2.0,resp_right,629.0,AC,stim_right,AC/stim_right/resp_right,-2.765273809432983e-06,1
16237,processed_500Hz_0005_epo,17,4,0,380.0,0,1.0,resp_left,791.0,AC,stim_left,AC/stim_left/resp_left,5.0162796974182124e-06,1
16238,processed_500Hz_0005_epo,18,4,0,128.0,0,2.0,resp_left,611.0,AC,stim_right,AC/stim_right/resp_left,1.2717939913272858e-07,0
16239,processed_500Hz_0005_epo,21,4,0,224.0,0,1.0,resp_left,610.0,AC,stim_left,AC/stim_left/resp_left,-4.323738574981689e-06,1
16240,processed_500Hz_0005_epo,23,4,0,162.0,0,2.0,resp_right,588.0,AC,stim_right,AC/stim_right/resp_right,4.973976612091064e-06,1
16241,processed_500Hz_0005_epo,24,4,0,100.0,0,2.0,resp_right,670.0,AC,stim_right,AC/stim_right/resp_right,-1.5711432695388794e-06,1
16242,processed_500Hz_0005_epo,25,4,0,250.0,0,1.0,resp_left,718.0,AC,stim_left,AC/stim_left/resp_left,-6.87761640548706e-06,1
16243,processed_500Hz_0005_epo,28,4,0,342.0,0,2.0,resp_right,748.0,AC,stim_right,AC/stim_right/resp_right,-5.3580622673034665e-06,1
16244,processed_500Hz_0005_epo,29,4,0,250.0,0,2.0,resp_right,841.0,AC,stim_right,AC/stim_right/resp_right,4.777024745941162e-06,1
16245,processed_500Hz_0005_epo,30,4,0,222.0,0,2.0,resp_right,604.0,AC,stim_right,AC/stim_right/resp_right,5.759281635284424e-06,1
16246,processed_500Hz_0005_epo,33,4,0,132.0,0,1.0,resp_left,541.0,AC,stim_left,AC/stim_left/resp_left,-8.203600883483886e-06,1
16247,processed_500Hz_0005_epo,34,4,0,182.0,0,2.0,resp_right,634.0,AC,stim_right,AC/stim_right/resp_right,-2.721307039260864e-06,1
16248,processed_500Hz_0005_epo,37,4,0,96.0,0,2.0,resp_right,487.0,AC,stim_right,AC/stim_right/resp_right,-6.196987628936767e-06,1
16249,processed_500Hz_0005_epo,38,4,0,56.0,0,2.0,resp_right,453.0,AC,stim_right,AC/stim_right/resp_right,3.588318586349487e-06,1
16250,processed_500Hz_0005_epo,39,4,0,214.0,0,1.0,resp_right,612.0,AC,stim_left,AC/stim_left/resp_right,-2.6105377674102783e-06,0
16251,processed_500Hz_0005_epo,41,4,0,298.0,0,2.0,resp_right,713.0,AC,stim_right,AC/stim_right/resp_right,2.4285271167755127e-06,1
16252,processed_500Hz_0005_epo,42,4,0,124.0,0,2.0,resp_left,550.0,AC,stim_right,AC/stim_right/resp_left,-6.056365489959717e-06,0
16253,processed_500Hz_0005_epo,43,4,0,220.0,0,2.0,resp_right,647.0,AC,stim_right,AC/stim_right/resp_right,3.0237424373626708e-06,1
16254,processed_500Hz_0005_epo,47,4,0,268.0,0,1.0,resp_right,721.0,AC,stim_left,AC/stim_left/resp_right,-2.99044132232666e-06,0
16255,processed_500Hz_0005_epo,48,4,0,180.0,0,1.0,resp_left,650.0,AC,stim_left,AC/stim_left/resp_left,4.616880416870117e-06,1
16256,processed_500Hz_0005_epo,50,4,0,96.0,0,1.0,resp_left,440.0,AC,stim_left,AC/stim_left/resp_left,-1.7932788133621216e-06,1
16257,processed_500Hz_0005_epo,51,4,0,228.0,0,2.0,resp_right,675.0,AC,stim_right,AC/stim_right/resp_right,3.7368586063385008e-06,1
16258,processed_500Hz_0005_epo,53,4,0,50.0,0,2.0,resp_right,580.0,AC,stim_right,AC/stim_right/resp_right,6.501555919647217e-06,1
16259,processed_500Hz_0005_epo,54,4,0,166.0,0,1.0,resp_left,593.0,AC,stim_left,AC/stim_left/resp_left,7.818387031555175e-06,1
16260,processed_500Hz_0005_epo,55,4,0,56.0,0,2.0,resp_left,526.0,AC,stim_right,AC/stim_right/resp_left,-1.337328314781189e-06,0
16261,processed_500Hz_0005_epo,56,4,0,220.0,0,2.0,resp_left,695.0,AC,stim_right,AC/stim_right/resp_left,-2.058110237121582e-06,0
16262,processed_500Hz_0005_epo,59,4,0,140.0,0,2.0,resp_right,603.0,AC,stim_right,AC/stim_right/resp_right,4.989678382873535e-06,1
16263,processed_500Hz_0005_epo,63,4,0,154.0,0,1.0,resp_right,544.0,AC,stim_left,AC/stim_left/resp_right,-6.914566516876221e-06,0
16264,processed_500Hz_0005_epo,66,4,0,208.0,0,2.0,resp_right,640.0,AC,stim_right,AC/stim_right/resp_right,3.816375136375427e-07,1
16265,processed_500Hz_0005_epo,69,4,0,156.0,0,2.0,resp_right,583.0,AC,stim_right,AC/stim_right/resp_right,-2.3818159103393554e-06,1
16266,processed_500Hz_0005_epo,71,4,0,162.0,0,1.0,resp_left,719.0,AC,stim_left,AC/stim_left/resp_left,-3.2144744396209717e-06,1
16267,processed_500Hz_0005_epo,72,4,0,430.0,0,1.0,resp_left,974.0,AC,stim_left,AC/stim_left/resp_left,-1.2038197517395019e-06,1
16268,processed_500Hz_0005_epo,78,4,0,316.0,0,1.0,resp_left,666.0,AC,stim_left,AC/stim_left/resp_left,8.406339645385742e-06,1
16269,processed_500Hz_0005_epo,79,4,0,184.0,0,1.0,resp_left,559.0,AC,stim_left,AC/stim_left/resp_left,-3.874121427536011e-06,1
16270,processed_500Hz_0005_epo,80,4,0,302.0,0,1.0,resp_left,763.0,AC,stim_left,AC/stim_left/resp_left,-1.55055570602417e-06,1
16271,processed_500Hz_0005_epo,82,4,0,320.0,0,1.0,resp_left,755.0,AC,stim_left,AC/stim_left/resp_left,8.323037028312682e-07,1
16272,processed_500Hz_0005_epo,83,4,0,126.0,0,2.0,resp_right,550.0,AC,stim_right,AC/stim_right/resp_right,3.1068556308746336e-06,1
16273,processed_500Hz_0005_epo,88,4,0,146.0,0,2.0,resp_right,550.0,AC,stim_right,AC/stim_right/resp_right,4.0125274658203126e-06,1
16274,processed_500Hz_0005_epo,90,4,0,94.0,0,1.0,resp_right,522.0,AC,stim_left,AC/stim_left/resp_right,-4.380845546722412e-06,0
16275,processed_500Hz_0005_epo,94,4,0,158.0,0,2.0,resp_right,538.0,AC,stim_right,AC/stim_right/resp_right,-2.9018681049346924e-06,1
16276,processed_500Hz_0005_epo,99,4,0,224.0,0,2.0,resp_right,868.0,AC,stim_right,AC/stim_right/resp_right,-6.7442440986633295e-06,1
16277,processed_500Hz_0005_epo,102,4,0,76.0,0,1.0,resp_right,533.0,AC,stim_left,AC/stim_left/resp_right,-7.293303489685059e-06,0
16278,processed_500Hz_0005_epo,106,4,0,644.0,0,2.0,resp_left,1069.0,AC,stim_right,AC/stim_right/resp_left,5.975894451141357e-06,0
16279,processed_500Hz_0005_epo,107,4,0,250.0,0,2.0,resp_right,678.0,AC,stim_right,AC/stim_right/resp_right,-3.159736633300781e-06,1
16280,processed_500Hz_0005_epo,115,4,0,196.0,0,2.0,resp_right,619.0,AC,stim_right,AC/stim_right/resp_right,-9.78476619720459e-06,1
16281,processed_500Hz_0005_epo,118,4,0,376.0,0,2.0,resp_right,776.0,AC,stim_right,AC/stim_right/resp_right,-1.407577395439148e-06,1
16282,processed_500Hz_0005_epo,119,4,0,290.0,0,1.0,resp_left,674.0,AC,stim_left,AC/stim_left/resp_left,-6.826173782348633e-06,1
16283,processed_500Hz_0005_epo,123,4,0,188.0,0,1.0,resp_left,658.0,AC,stim_left,AC/stim_left/resp_left,5.438262224197387e-07,1
16284,processed_500Hz_0005_epo,126,4,0,290.0,0,1.0,resp_left,671.0,AC,stim_left,AC/stim_left/resp_left,-4.700820922851562e-06,1
16285,processed_500Hz_0005_epo,128,4,0,64.0,0,2.0,resp_right,623.0,AC,stim_right,AC/stim_right/resp_right,4.291731834411621e-06,1
16286,processed_500Hz_0005_epo,129,4,0,72.0,0,1.0,resp_left,591.0,AC,stim_left,AC/stim_left/resp_left,-2.3301188945770264e-06,1
16287,processed_500Hz_0005_epo,133,4,0,226.0,0,1.0,resp_left,630.0,AC,stim_left,AC/stim_left/resp_left,6.5099134445190425e-06,1
16288,processed_500Hz_0005_epo,139,4,0,870.0,0,1.0,resp_right,1545.0,AC,stim_left,AC/stim_left/resp_right,-2.159734487533569e-06,0
16289,processed_500Hz_0005_epo,140,4,0,156.0,0,1.0,resp_right,523.0,AC,stim_left,AC/stim_left/resp_right,9.831777572631835e-06,0
16290,processed_500Hz_0005_epo,141,4,0,248.0,0,1.0,resp_left,816.0,AC,stim_left,AC/stim_left/resp_left,1.1270166635513305e-06,1
16291,processed_500Hz_0005_epo,143,4,0,76.0,0,1.0,resp_right,478.0,AC,stim_left,AC/stim_left/resp_right,-4.813359260559082e-06,0
16292,processed_500Hz_0005_epo,147,4,0,66.0,0,2.0,resp_right,442.0,AC,stim_right,AC/stim_right/resp_right,1.6731324195861816e-06,1
16293,processed_500Hz_0005_epo,152,4,0,96.0,0,2.0,resp_left,621.0,AC,stim_right,AC/stim_right/resp_left,1.4435600042343139e-06,0
16294,processed_500Hz_0005_epo,153,4,0,226.0,0,2.0,resp_right,560.0,AC,stim_right,AC/stim_right/resp_right,-1.0804346799850464e-06,1
16295,processed_500Hz_0005_epo,155,4,0,188.0,0,2.0,resp_right,537.0,AC,stim_right,AC/stim_right/resp_right,-5.285453796386718e-06,1
16296,processed_500Hz_0005_epo,156,4,0,46.0,0,2.0,resp_right,461.0,AC,stim_right,AC/stim_right/resp_right,8.968580245971679e-06,1
16297,processed_500Hz_0005_epo,157,4,0,232.0,0,1.0,resp_right,610.0,AC,stim_left,AC/stim_left/resp_right,-3.0759539604187012e-06,0
16298,processed_500Hz_0005_epo,158,4,0,134.0,0,1.0,resp_left,625.0,AC,stim_left,AC/stim_left/resp_left,5.014324188232421e-06,1
16299,processed_500Hz_0005_epo,159,4,0,294.0,0,1.0,resp_right,646.0,AC,stim_left,AC/stim_left/resp_right,-3.482347726821899e-06,0
16300,processed_500Hz_0005_epo,160,4,0,234.0,0,2.0,resp_left,646.0,AC,stim_right,AC/stim_right/resp_left,-4.075546264648437e-06,0
16301,processed_500Hz_0005_epo,161,4,0,612.0,0,2.0,resp_right,1003.0,AC,stim_right,AC/stim_right/resp_right,1.8034868240356444e-06,1
16302,processed_500Hz_0005_epo,162,4,0,582.0,0,2.0,resp_right,995.0,AC,stim_right,AC/stim_right/resp_right,1.1677670478820801e-05,1
16303,processed_500Hz_0005_epo,163,4,0,50.0,0,2.0,resp_right,658.0,AC,stim_right,AC/stim_right/resp_right,5.907254695892334e-06,1
16304,processed_500Hz_0005_epo,167,4,0,412.0,0,1.0,resp_right,511.0,AC,stim_left,AC/stim_left/resp_right,1.9096449613571165e-06,0
16305,processed_500Hz_0005_epo,168,4,0,288.0,0,2.0,resp_right,650.0,AC,stim_right,AC/stim_right/resp_right,-3.6438682079315185e-06,1
16306,processed_500Hz_0005_epo,172,4,0,698.0,0,1.0,resp_right,1215.0,AC,stim_left,AC/stim_left/resp_right,7.123944759368896e-07,0
16307,processed_500Hz_0005_epo,173,4,0,74.0,0,2.0,resp_right,607.0,AC,stim_right,AC/stim_right/resp_right,2.248152732849121e-06,1
16308,processed_500Hz_0005_epo,174,4,0,200.0,0,1.0,resp_right,545.0,AC,stim_left,AC/stim_left/resp_right,-5.046907067298889e-07,0
16309,processed_500Hz_0005_epo,175,4,0,742.0,0,1.0,resp_left,1179.0,AC,stim_left,AC/stim_left/resp_left,-6.237902164459228e-06,1
16310,processed_500Hz_0005_epo,176,4,0,302.0,0,2.0,resp_right,741.0,AC,stim_right,AC/stim_right/resp_right,-7.080106735229491e-07,1
16311,processed_500Hz_0005_epo,178,4,0,162.0,0,1.0,resp_right,763.0,AC,stim_left,AC/stim_left/resp_right,-5.175298690795898e-06,0
16312,processed_500Hz_0005_epo,179,4,0,148.0,0,1.0,resp_left,600.0,AC,stim_left,AC/stim_left/resp_left,-4.1094942092895504e-06,1
16313,processed_500Hz_0005_epo,181,4,0,132.0,0,1.0,resp_right,502.0,AC,stim_left,AC/stim_left/resp_right,-3.914439916610717e-06,0
16314,processed_500Hz_0005_epo,182,4,0,190.0,0,2.0,resp_right,606.0,AC,stim_right,AC/stim_right/resp_right,9.62263298034668e-06,1
16315,processed_500Hz_0005_epo,183,4,0,214.0,0,2.0,resp_right,543.0,AC,stim_right,AC/stim_right/resp_right,4.550134181976318e-06,1
16316,processed_500Hz_0005_epo,184,4,0,118.0,0,2.0,resp_left,575.0,AC,stim_right,AC/stim_right/resp_left,3.8323831558227535e-06,0
16317,processed_500Hz_0005_epo,185,4,0,332.0,0,2.0,resp_left,708.0,AC,stim_right,AC/stim_right/resp_left,-5.629812717437744e-06,0
16318,processed_500Hz_0005_epo,187,4,0,232.0,0,1.0,resp_left,656.0,AC,stim_left,AC/stim_left/resp_left,5.360112190246582e-07,1
16319,processed_500Hz_0005_epo,189,4,0,108.0,0,2.0,resp_right,500.0,AC,stim_right,AC/stim_right/resp_right,-6.5206899642944334e-06,1
16320,processed_500Hz_0005_epo,191,4,0,290.0,0,2.0,resp_right,717.0,AC,stim_right,AC/stim_right/resp_right,-8.110513687133788e-06,1
16321,processed_500Hz_0005_epo,193,4,0,72.0,0,1.0,resp_right,555.0,AC,stim_left,AC/stim_left/resp_right,-3.265571355819702e-06,0
16322,processed_500Hz_0005_epo,194,4,0,42.0,0,1.0,resp_left,418.0,AC,stim_left,AC/stim_left/resp_left,1.0245884656906127e-06,1
16323,processed_500Hz_0005_epo,197,4,0,374.0,0,1.0,resp_right,649.0,AC,stim_left,AC/stim_left/resp_right,2.5219995975494384e-06,0
16324,processed_500Hz_0005_epo,199,4,0,44.0,0,1.0,resp_right,301.0,AC,stim_left,AC/stim_left/resp_right,-5.49429178237915e-06,0
16325,processed_500Hz_0006_epo,1,4,0,190.0,0,2.0,resp_right,707.0,AC,stim_right,AC/stim_right/resp_right,6.647925853729248e-06,1
16326,processed_500Hz_0006_epo,5,4,0,178.0,0,1.0,resp_left,835.0,AC,stim_left,AC/stim_left/resp_left,4.043416380882263e-07,1
16327,processed_500Hz_0006_epo,6,4,0,162.0,0,1.0,resp_left,835.0,AC,stim_left,AC/stim_left/resp_left,4.943114280700684e-06,1
16328,processed_500Hz_0006_epo,7,4,0,528.0,0,2.0,resp_left,835.0,AC,stim_right,AC/stim_right/resp_left,-2.153340721130371e-05,0
16329,processed_500Hz_0006_epo,8,4,0,294.0,0,2.0,resp_right,700.0,AC,stim_right,AC/stim_right/resp_right,1.5208376646041869e-06,1
16330,processed_500Hz_0006_epo,11,4,0,64.0,0,1.0,resp_right,559.0,AC,stim_left,AC/stim_left/resp_right,2.4685690402984617e-06,0
16331,processed_500Hz_0006_epo,12,4,0,712.0,0,1.0,resp_left,1492.0,AC,stim_left,AC/stim_left/resp_left,3.143024921417236e-06,1
16332,processed_500Hz_0006_epo,13,4,0,314.0,0,2.0,resp_right,1225.0,AC,stim_right,AC/stim_right/resp_right,2.476925104856491e-07,1
16333,processed_500Hz_0006_epo,15,4,0,786.0,0,1.0,resp_left,1045.0,AC,stim_left,AC/stim_left/resp_left,-5.239872455596924e-06,1
16334,processed_500Hz_0006_epo,17,4,0,194.0,0,1.0,resp_left,700.0,AC,stim_left,AC/stim_left/resp_left,1.1076101064682007e-06,1
16335,processed_500Hz_0006_epo,19,4,0,714.0,0,2.0,resp_right,997.0,AC,stim_right,AC/stim_right/resp_right,2.9616334438323975e-06,1
16336,processed_500Hz_0006_epo,20,4,0,846.0,0,2.0,resp_right,1370.0,AC,stim_right,AC/stim_right/resp_right,6.70352816581726e-07,1
16337,processed_500Hz_0006_epo,22,4,0,248.0,0,1.0,resp_right,1028.0,AC,stim_left,AC/stim_left/resp_right,2.949837207794189e-06,0
16338,processed_500Hz_0006_epo,24,4,0,260.0,0,1.0,resp_right,802.0,AC,stim_left,AC/stim_left/resp_right,2.6283581256866453e-06,0
16339,processed_500Hz_0006_epo,26,4,0,780.0,0,1.0,resp_left,1464.0,AC,stim_left,AC/stim_left/resp_left,3.839797496795654e-06,1
16340,processed_500Hz_0006_epo,27,4,0,736.0,0,1.0,resp_left,1194.0,AC,stim_left,AC/stim_left/resp_left,-1.3287172317504881e-06,1
16341,processed_500Hz_0006_epo,29,4,0,860.0,0,1.0,resp_left,1392.0,AC,stim_left,AC/stim_left/resp_left,-1.0121138572692871e-05,1
16342,processed_500Hz_0006_epo,31,4,0,532.0,0,1.0,resp_left,749.0,AC,stim_left,AC/stim_left/resp_left,9.213973999023438e-06,1
16343,processed_500Hz_0006_epo,32,4,0,554.0,0,1.0,resp_left,1077.0,AC,stim_left,AC/stim_left/resp_left,-5.594915151596069e-07,1
16344,processed_500Hz_0006_epo,33,4,0,432.0,0,1.0,resp_left,1094.0,AC,stim_left,AC/stim_left/resp_left,-6.538366794586181e-06,1
16345,processed_500Hz_0006_epo,35,4,0,224.0,0,1.0,resp_left,1072.0,AC,stim_left,AC/stim_left/resp_left,-1.2120312690734863e-05,1
16346,processed_500Hz_0006_epo,38,4,0,768.0,0,2.0,resp_left,993.0,AC,stim_right,AC/stim_right/resp_left,-3.2816638946533203e-06,0
16347,processed_500Hz_0006_epo,41,4,0,478.0,0,1.0,resp_left,688.0,AC,stim_left,AC/stim_left/resp_left,6.31763219833374e-06,1
16348,processed_500Hz_0006_epo,43,4,0,382.0,0,2.0,resp_right,835.0,AC,stim_right,AC/stim_right/resp_right,2.2135708332061765e-06,1
16349,processed_500Hz_0006_epo,44,4,0,754.0,0,2.0,resp_right,997.0,AC,stim_right,AC/stim_right/resp_right,1.990965485572815e-06,1
16350,processed_500Hz_0006_epo,45,4,0,862.0,0,2.0,resp_right,1085.0,AC,stim_right,AC/stim_right/resp_right,-8.0086612701416e-06,1
16351,processed_500Hz_0006_epo,49,4,0,1530.0,0,2.0,resp_left,1757.0,AC,stim_right,AC/stim_right/resp_left,3.895570993423462e-06,0
16352,processed_500Hz_0006_epo,52,4,0,344.0,0,1.0,resp_right,935.0,AC,stim_left,AC/stim_left/resp_right,1.585258364677429e-06,0
16353,processed_500Hz_0006_epo,53,4,0,1108.0,0,1.0,resp_left,1425.0,AC,stim_left,AC/stim_left/resp_left,-4.03607988357544e-06,1
16354,processed_500Hz_0006_epo,54,4,0,328.0,0,1.0,resp_left,814.0,AC,stim_left,AC/stim_left/resp_left,2.2758290767669675e-06,1
16355,processed_500Hz_0006_epo,55,4,0,456.0,0,1.0,resp_left,1537.0,AC,stim_left,AC/stim_left/resp_left,-3.397895812988281e-06,1
16356,processed_500Hz_0006_epo,56,4,0,1216.0,0,1.0,resp_left,1426.0,AC,stim_left,AC/stim_left/resp_left,3.0461177825927734e-06,1
16357,processed_500Hz_0006_epo,57,4,0,414.0,0,1.0,resp_left,700.0,AC,stim_left,AC/stim_left/resp_left,-2.930356502532959e-06,1
16358,processed_500Hz_0006_epo,58,4,0,168.0,0,1.0,resp_left,948.0,AC,stim_left,AC/stim_left/resp_left,-1.7355968952178954e-06,1
16359,processed_500Hz_0006_epo,61,4,0,548.0,0,2.0,resp_right,1183.0,AC,stim_right,AC/stim_right/resp_right,-1.0637344121932982e-06,1
16360,processed_500Hz_0006_epo,62,4,0,870.0,0,2.0,resp_right,1109.0,AC,stim_right,AC/stim_right/resp_right,3.7028605937957763e-06,1
16361,processed_500Hz_0006_epo,63,4,0,56.0,0,2.0,resp_right,488.0,AC,stim_right,AC/stim_right/resp_right,2.180258274078369e-06,1
16362,processed_500Hz_0006_epo,64,4,0,484.0,0,1.0,resp_left,703.0,AC,stim_left,AC/stim_left/resp_left,-3.6876215934753417e-06,1
16363,processed_500Hz_0006_epo,65,4,0,702.0,0,2.0,resp_left,917.0,AC,stim_right,AC/stim_right/resp_left,4.8621702194213865e-06,0
16364,processed_500Hz_0006_epo,67,4,0,474.0,0,2.0,resp_right,1215.0,AC,stim_right,AC/stim_right/resp_right,3.1715698242187497e-06,1
16365,processed_500Hz_0006_epo,68,4,0,1124.0,0,2.0,resp_left,1353.0,AC,stim_right,AC/stim_right/resp_left,1.447887659072876e-06,0
16366,processed_500Hz_0006_epo,71,4,0,670.0,0,2.0,resp_right,908.0,AC,stim_right,AC/stim_right/resp_right,3.281060218811035e-06,1
16367,processed_500Hz_0006_epo,73,4,0,468.0,0,2.0,resp_right,887.0,AC,stim_right,AC/stim_right/resp_right,-2.156994581222534e-06,1
16368,processed_500Hz_0006_epo,74,4,0,998.0,0,1.0,resp_left,1256.0,AC,stim_left,AC/stim_left/resp_left,4.494399070739746e-06,1
16369,processed_500Hz_0006_epo,77,4,0,288.0,0,1.0,resp_left,680.0,AC,stim_left,AC/stim_left/resp_left,1.0157119035720824e-06,1
16370,processed_500Hz_0006_epo,78,4,0,542.0,0,1.0,resp_left,810.0,AC,stim_left,AC/stim_left/resp_left,-3.936850547790527e-06,1
16371,processed_500Hz_0006_epo,79,4,0,182.0,0,2.0,resp_right,984.0,AC,stim_right,AC/stim_right/resp_right,1.0288947075605392e-07,1
16372,processed_500Hz_0006_epo,80,4,0,386.0,0,2.0,resp_right,683.0,AC,stim_right,AC/stim_right/resp_right,-9.104214668273925e-06,1
16373,processed_500Hz_0006_epo,91,4,0,592.0,0,1.0,resp_left,950.0,AC,stim_left,AC/stim_left/resp_left,2.3416879177093503e-06,1
16374,processed_500Hz_0006_epo,92,4,0,1076.0,0,1.0,resp_right,1441.0,AC,stim_left,AC/stim_left/resp_right,-1.6496427059173583e-06,0
